time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-04-14T10:24:51.350Z,33.921,-116.7061667,17.32,0.9,ml,26,58,0.1077,0.07,ci,ci38148752,2018-04-18T00:31:02.637Z,"8km E of Cabazon, CA",earthquake,0.13,0.33,0.156,23,reviewed,ci,ci
2018-04-14T10:24:19.840Z,34.0661667,-117.2498333,13.88,0.89,ml,33,43,0.04778,0.15,ci,ci38148744,2018-04-18T00:37:22.997Z,"2km NNE of Loma Linda, CA",earthquake,0.22,0.46,0.163,20,reviewed,ci,ci
2018-04-14T10:22:47.590Z,47.0013333,-114.2735,12.23,-0.26,md,6,111,0.12,0.04,mb,mb80290024,2018-04-16T15:18:10.660Z,"3km WSW of Frenchtown, Montana",earthquake,0.76,1.3,0.309,2,reviewed,mb,mb
2018-04-14T10:18:52.436Z,56.5102,-148.6672,10,2.8,ml,,,,0.67,ak,ak19244190,2018-04-19T17:16:41.865Z,"267km ESE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-04-14T10:14:28.140Z,34.3458333,-116.9341667,4.15,1.31,ml,29,81,0.08406,0.14,ci,ci38148736,2018-04-16T17:34:50.110Z,"11km SSE of Lucerne Valley, CA",earthquake,0.23,0.53,0.119,21,reviewed,ci,ci
2018-04-14T10:11:37.222Z,59.3938,-152.5376,71.3,1.3,ml,,,,0.31,ak,ak19244189,2018-04-19T17:16:41.222Z,"58km SW of Anchor Point, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2018-04-14T10:06:46.084Z,52.3165,-173.7147,155.3,3,ml,,,,0.64,ak,ak19244188,2018-04-19T17:16:40.600Z,"35km ENE of Atka, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2018-04-14T10:03:15.320Z,37.6661667,-118.8641667,-0.4,0.83,md,20,144,0.03383,0.07,nc,nc72999296,2018-04-16T17:33:03.192Z,"11km ENE of Mammoth Lakes, CA",earthquake,0.22,0.3,0.237,18,reviewed,nc,nc
2018-04-14T10:00:49.750Z,37.2453346,-121.6295013,3.28,1.87,md,32,94,0.03738,0.07,nc,nc72999291,2018-04-14T12:24:02.181Z,"13km N of Morgan Hill, CA",earthquake,0.19,0.62,0.09,19,automatic,nc,nc
2018-04-14T09:54:42.107Z,53.4722,-164.2471,20.4,2.8,ml,,,,0.54,ak,ak19234890,2018-04-19T17:16:39.964Z,"124km SE of Akutan, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2018-04-14T09:53:06.016Z,53.487,-164.2506,8.8,2.7,ml,,,,0.65,ak,ak19234888,2018-04-19T17:16:39.240Z,"123km SE of Akutan, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-04-14T09:50:32.620Z,46.8748333,-112.529,12.58,0.5,md,9,112,0.186,0.08,mb,mb80289859,2018-04-15T14:20:56.140Z,"14km SE of Lincoln, Montana",earthquake,0.35,0.95,0.382,6,reviewed,mb,mb
2018-04-14T09:40:42.636Z,53.4758,-167.1049,77.9,1.9,ml,,,,0.3,ak,ak19234882,2018-04-19T17:16:38.566Z,"58km SW of Unalaska, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-04-14T09:37:01.100Z,34.9887,-97.577,5,2.5,mb_lg,,104,0.304,0.42,us,us2000e05j,2018-04-15T07:43:28.072Z,"17km N of Lindsay, Oklahoma",earthquake,1.5,1.8,0.142,13,reviewed,us,us
2018-04-14T09:36:47.920Z,67.2988,-144.9674,13.8,1.3,ml,,,,0.37,ak,ak19244184,2018-04-19T17:16:37.925Z,"82km N of Fort Yukon, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-04-14T09:29:03.260Z,65.4197,-134.1775,11.7,1.9,ml,,,,0.46,ak,ak19244183,2018-04-19T17:16:37.209Z,"219km NNE of Mayo, Canada",earthquake,,0.1,,,reviewed,ak,ak
2018-04-14T09:28:23.348Z,56.5704,-149.2614,5.1,2.6,ml,,,,0.42,ak,ak19244182,2018-04-19T17:16:36.512Z,"233km SE of Kodiak, Alaska",earthquake,,2.8,,,reviewed,ak,ak
2018-04-14T09:21:09.550Z,37.5375,-118.8461667,2.64,0.45,md,6,225,0.05416,0.1,nc,nc72999281,2018-04-16T19:05:03.712Z,"15km W of Toms Place, CA",earthquake,0.85,31.61,0.329,6,reviewed,nc,nc
2018-04-14T09:18:46.238Z,53.4589,-164.2684,4.8,2.6,ml,,,,0.39,ak,ak19234880,2018-04-19T17:16:35.823Z,"124km SE of Akutan, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2018-04-14T09:15:44.043Z,38.6999,-118.4528,7.4,-0.1,ml,6,180.93,0.09,0.1022,nn,nn00630445,2018-04-15T02:05:47.097Z,"24km NE of Hawthorne, Nevada",earthquake,,8.5,0,1,reviewed,nn,nn
2018-04-14T09:09:20.140Z,36.2855,-97.5051,5.63,1.8,ml,,128,0.219,0.12,us,us2000e072,2018-04-14T11:45:56.040Z,"19km W of Perry, Oklahoma",earthquake,1.2,2.9,0.061,35,reviewed,us,us
2018-04-14T09:07:55.983Z,60.7437,-152.7528,129.8,1.4,ml,,,,0.44,ak,ak19244180,2018-04-19T17:16:35.242Z,"28km N of Redoubt Volcano, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2018-04-14T09:04:53.792Z,56.4456,-149.2693,3.6,2.7,ml,,,,0.41,ak,ak19244179,2018-04-19T17:16:34.669Z,"241km SE of Kodiak, Alaska",earthquake,,2.2,,,reviewed,ak,ak
2018-04-14T09:04:31.530Z,38.8208351,-122.7666702,1.79,1.19,md,20,50,0.00995,0.02,nc,nc72999276,2018-04-14T11:58:03.038Z,"4km W of Cobb, CA",earthquake,0.2,0.39,0.07,6,automatic,nc,nc
2018-04-14T08:59:13.670Z,56.1061,-149.1907,10,2.7,ml,,,,0.65,ak,ak19244178,2018-04-19T17:16:33.853Z,"271km SE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-04-14T08:56:53.820Z,-6.9655,104.7981,35,4.8,mb,,144,3.593,0.95,us,us2000e057,2018-04-14T09:14:04.040Z,"93km WSW of Pasirnangka, Indonesia",earthquake,6.3,2,0.078,51,reviewed,us,us
2018-04-14T08:53:27.661Z,56.1704,-149.162,11.6,2.7,ml,,,,0.83,ak,ak19244177,2018-04-19T17:16:32.884Z,"267km SE of Kodiak, Alaska",earthquake,,6.7,,,reviewed,ak,ak
2018-04-14T08:50:30.295Z,56.4505,-149.1986,10,2.4,ml,,,,0.55,ak,ak19244176,2018-04-19T17:16:32.374Z,"244km SE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-04-14T08:49:12.414Z,60.4844,-150.938,58.1,1.1,ml,,,,0.43,ak,ak19244175,2018-04-19T17:16:31.837Z,"6km E of Soldotna, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2018-04-14T08:44:50.036Z,56.2638,-148.6476,6.5,2.8,ml,,,,0.27,ak,ak19244174,2018-04-19T17:16:31.240Z,"284km SE of Kodiak, Alaska",earthquake,,4.5,,,reviewed,ak,ak
2018-04-14T08:44:03.638Z,60.0066,-147.7616,10.1,1.4,ml,,,,0.48,ak,ak19244173,2018-04-19T17:16:30.179Z,"92km E of Bear Creek, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2018-04-14T08:27:25.920Z,37.5531667,-118.8258333,7.02,1.1,md,28,89,0.03689,0.04,nc,nc72999271,2018-04-17T20:00:03.362Z,"13km W of Toms Place, CA",earthquake,0.24,0.52,0.23,26,reviewed,nc,nc
2018-04-14T08:24:05.982Z,56.4885,-149.2469,5.8,2.9,ml,,,,0.48,ak,ak19234672,2018-04-19T17:16:28.252Z,"239km SE of Kodiak, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2018-04-14T08:23:40.142Z,60.5614,-152.0429,79,1,ml,,,,0.37,ak,ak19244171,2018-04-19T17:16:26.918Z,"39km ENE of Redoubt Volcano, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2018-04-14T08:23:10.870Z,33.233,-116.769,12.75,1.33,ml,43,39,0.009082,0.17,ci,ci38148728,2018-04-14T11:35:20.780Z,"1km SSW of Lake Henshaw, CA",earthquake,0.21,0.5,0.153,26,reviewed,ci,ci
2018-04-14T08:20:35.180Z,56.4501,-149.2579,19.94,3,ml,,240,2.252,0.6,us,us2000e0e8,2018-04-19T17:16:26.202Z,"242km SE of Kodiak, Alaska",earthquake,5.7,10,0.053,46,reviewed,us,us
2018-04-14T08:17:40.210Z,56.5687,-149.234,23.97,2.9,ml,,244,2.192,0.72,us,us2000e0e7,2018-04-19T17:16:25.561Z,"235km SE of Kodiak, Alaska",earthquake,8.1,10.8,0.055,44,reviewed,us,us
2018-04-14T08:17:20.960Z,-61.3868,-36.8574,10,5.5,mb,,47,7.126,0.59,us,us2000e04n,2018-04-14T21:00:02.040Z,"Scotia Sea",earthquake,9.2,1.8,0.063,86,reviewed,us,us
2018-04-14T08:15:29.270Z,61.38,-147.023,16,1.9,ml,,,,0.6,ak,ak19234658,2018-04-14T08:30:20.097Z,"45km NW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-04-14T08:14:50.918Z,59.8568,-153.3322,117.5,3.1,ml,,,,0.59,ak,ak19234646,2018-04-19T17:16:24.548Z,"74km SSW of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-04-14T08:11:20.310Z,36.2852,-97.5184,3.47,2,mb_lg,,58,0.209,0.23,us,us2000e04k,2018-04-14T11:31:32.998Z,"20km W of Perry, Oklahoma",earthquake,1.2,0.9,0.154,11,reviewed,us,us
2018-04-14T08:05:53.404Z,59.7425,-138.5309,3.1,1.4,ml,,,,0.37,ak,ak19234642,2018-04-19T17:16:23.998Z,"70km ENE of Yakutat, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-04-14T08:00:12.318Z,61.5768,-149.7096,33.6,1.6,ml,,,,0.45,ak,ak19234552,2018-04-19T17:16:23.370Z,"7km SW of Meadow Lakes, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-04-14T07:53:23.192Z,53.9474,-163.8254,19.1,2.1,ml,,,,0.68,ak,ak19244165,2018-04-19T17:16:22.873Z,"104km SSW of False Pass, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2018-04-14T07:44:22.000Z,36.3659,-116.8641,6.5,0.1,ml,6,165.4,0.239,0.1532,nn,nn00630423,2018-04-15T02:05:28.648Z,"60km S of Beatty, Nevada",earthquake,,13,0.81,3,reviewed,nn,nn
2018-04-14T07:40:34.570Z,56.5824,-148.5902,11.1,2.5,ml,,,,0.46,ak,ak19244164,2018-04-19T17:16:22.332Z,"267km ESE of Kodiak, Alaska",earthquake,,4.9,,,reviewed,ak,ak
2018-04-14T07:40:06.290Z,35.4773331,-120.7536697,2.38,1.89,md,18,119,0.09259,0.07,nc,nc72999236,2018-04-14T10:08:02.186Z,"8km W of Atascadero, CA",earthquake,0.51,1.97,0.17,9,automatic,nc,nc
2018-04-14T07:34:56.574Z,60.5218,-143.1476,8.5,0.5,ml,,,,0.13,ak,ak19234550,2018-04-19T17:16:21.827Z,"64km NW of Cape Yakataga, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-04-14T07:32:44.921Z,63.5172,-148.013,4.6,0.8,ml,,,,0.39,ak,ak19234549,2018-04-19T17:16:21.310Z,"48km ENE of Cantwell, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2018-04-14T07:31:31.690Z,17.8815,-66.3023,21,2.04,md,3,235,0.2127,0.05,pr,pr2018104003,2018-04-14T14:38:07.899Z,"10km S of Salinas, Puerto Rico",earthquake,4.019,5.73,0.25,2,reviewed,pr,pr
2018-04-14T07:11:06.740Z,38.3528,-118.9143,6.7,0.7,ml,6,183.01,0.337,0.1161,nn,nn00630418,2018-04-15T02:05:27.074Z,"29km ENE of Bridgeport, California",earthquake,,32.7,0.05,2,reviewed,nn,nn
2018-04-14T07:10:30.502Z,38.352,-118.916,11.3,0.8,ml,6,183.37,0.338,0.1221,nn,nn00630415,2018-04-15T02:05:23.563Z,"29km ENE of Bridgeport, California",earthquake,,17.2,0.08,2,reviewed,nn,nn
2018-04-14T07:06:53.650Z,38.8409996,-122.8278351,1.98,0.94,md,11,89,0.006442,0.03,nc,nc72999206,2018-04-14T08:55:02.776Z,"9km WNW of Cobb, CA",earthquake,0.34,0.74,0.07,2,automatic,nc,nc
2018-04-14T07:00:17.370Z,36.2675,-97.5081,4.11,1.8,ml,,77,0.202,0.19,us,us2000e06t,2018-04-14T11:23:56.040Z,"19km W of Perry, Oklahoma",earthquake,1,1.1,0.071,26,reviewed,us,us
2018-04-14T06:54:16.660Z,33.2326667,-116.7781667,11.8,1.34,ml,70,40,0.0166,0.21,ci,ci38148688,2018-04-16T15:02:27.256Z,"2km SW of Lake Henshaw, CA",earthquake,0.16,0.41,0.191,41,reviewed,ci,ci
2018-04-14T06:50:22.379Z,62.03,-149.806,41,1.3,ml,,,,0.45,ak,ak19234539,2018-04-19T17:16:20.671Z,"14km S of Y, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-04-14T06:36:04.647Z,53.5899,-166.054,26,1.9,ml,,,,0.31,ak,ak19234455,2018-04-19T17:16:20.131Z,"44km SE of Unalaska, Alaska",earthquake,,4,,,reviewed,ak,ak
2018-04-14T06:28:29.650Z,38.7996667,-122.8165,3.08,0.27,md,27,76,0.01351,0.07,nc,nc72999181,2018-04-19T21:03:47.209Z,"6km WNW of The Geysers, CA",earthquake,0.27,0.33,0.218,7,reviewed,nc,nc
2018-04-14T06:23:36.000Z,37.574501,-122.4335022,6.63,1.53,md,10,134,0.01319,0.03,nc,nc72999171,2018-04-14T07:18:02.258Z,"5km W of Hillsborough, CA",earthquake,0.44,0.56,0.26,8,automatic,nc,nc
2018-04-14T06:23:33.251Z,56.3325,-149.5583,4.1,2.6,ml,,,,0.84,ak,ak19244159,2018-04-19T17:16:19.542Z,"237km SE of Kodiak, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2018-04-14T06:21:23.990Z,33.4981667,-116.745,11.59,0.77,ml,19,107,0.06552,0.09,ci,ci38148672,2018-04-16T17:04:05.634Z,"9km SW of Anza, CA",earthquake,0.22,0.41,0.098,5,reviewed,ci,ci
2018-04-14T06:13:28.890Z,34.8214,137.1112,10,4.5,mb,,57,0.531,0.82,us,us2000e03w,2018-04-16T02:06:40.175Z,"7km SE of Nishio, Japan",earthquake,4.9,1.9,0.083,43,reviewed,us,us
2018-04-14T06:06:59.120Z,45.9263333,-111.4521667,5.99,0.15,md,5,164,0.28,0.13,mb,mb80290044,2018-04-16T15:18:08.970Z,"8km ENE of Three Forks, Montana",earthquake,0.72,8.28,0.396,2,reviewed,mb,mb
2018-04-14T06:05:30.587Z,62.2197,-150.0823,6.1,1,ml,,,,0.59,ak,ak19234453,2018-04-19T17:16:18.943Z,"11km S of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-04-14T05:52:01.793Z,59.7314,-151.5933,60.6,1.3,ml,,,,0.4,ak,ak19234452,2018-04-19T17:16:18.390Z,"6km NNW of Diamond Ridge, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-04-14T05:47:06.175Z,60.1139,-152.4081,80.7,1.5,ml,,,,0.56,ak,ak19234450,2018-04-19T17:16:17.790Z,"45km SSE of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-04-14T05:37:21.029Z,59.2322,-153.7347,128,1.6,ml,,,,0.44,ak,ak19244155,2018-04-19T17:16:17.189Z,"88km SE of Old Iliamna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-04-14T05:35:27.490Z,-28.366,-70.2915,93.94,4.4,mb,,74,0.468,1.08,us,us2000e03s,2018-04-14T06:49:11.040Z,"51km ENE of Vallenar, Chile",earthquake,7.6,6.7,0.268,4,reviewed,us,us
2018-04-14T05:34:43.870Z,35.4873333,-118.2961667,1.98,1.49,ml,19,112,0.1363,0.16,ci,ci38148664,2018-04-14T11:35:11.104Z,"21km ESE of Bodfish, CA",earthquake,0.26,0.6,0.224,26,reviewed,ci,ci
2018-04-14T05:33:09.890Z,33.495,-116.7853333,6.5,0.4,ml,27,35,0.08087,0.13,ci,ci38148656,2018-04-16T14:53:21.974Z,"9km NE of Aguanga, CA",earthquake,0.16,0.45,0.098,8,reviewed,ci,ci
2018-04-14T05:30:42.330Z,36.9142,-117.4471,14.6,0.1,ml,5,217.06,0.105,0.1319,nn,nn00630411,2018-04-15T02:05:18.580Z,"61km W of Beatty, Nevada",earthquake,,3.9,0.03,2,reviewed,nn,nn
2018-04-14T05:30:23.049Z,38.2497,-117.9155,11.4,1.1,ml,6,162.8,0.263,0.0894,nn,nn00630407,2018-04-16T16:50:26.575Z,"63km WNW of Tonopah, Nevada",earthquake,,8.1,0,1,reviewed,nn,nn
2018-04-14T05:28:18.090Z,33.4816667,-116.787,4.4,1.03,ml,42,39,0.09326,0.2,ci,ci38148648,2018-04-14T11:36:25.370Z,"8km ENE of Aguanga, CA",earthquake,0.2,0.56,0.092,26,reviewed,ci,ci
2018-04-14T05:10:48.550Z,33.5258333,-116.963,13.44,0.89,ml,32,52,0.1078,0.22,ci,ci38148640,2018-04-14T11:36:29.880Z,"13km NW of Aguanga, CA",earthquake,0.32,0.94,0.154,28,reviewed,ci,ci
2018-04-14T04:53:51.930Z,38.821167,-122.7656631,1.99,0.78,md,11,58,0.009866,0.03,nc,nc72999166,2018-04-14T06:53:03.122Z,"4km W of Cobb, CA",earthquake,0.34,0.57,0.19,4,automatic,nc,nc
2018-04-14T04:50:47.972Z,38.3582,-118.3175,8.7,0.5,ml,5,174.53,0.046,0.0818,nn,nn00630405,2018-04-15T02:05:17.232Z,"32km SE of Hawthorne, Nevada",earthquake,,4.5,0,1,reviewed,nn,nn
2018-04-14T04:44:36.675Z,52.5347,-166.8666,21.2,2.1,ml,,,,0.3,ak,ak19244154,2018-04-19T17:16:16.675Z,"142km ESE of Nikolski, Alaska",earthquake,,8.3,,,reviewed,ak,ak
2018-04-14T04:34:01.450Z,38.7555,-122.7053333,2.03,-0.18,md,4,134,0.01213,0.05,nc,nc72999146,2018-04-17T02:41:42.734Z,"2km SSW of Anderson Springs, CA",earthquake,1.08,1.08,,1,reviewed,nc,nc
2018-04-14T04:33:52.590Z,-12.2917,167.1325,227.78,4.9,mb,,46,8.438,0.96,us,us2000e03e,2018-04-14T04:49:17.040Z,"181km NNW of Sola, Vanuatu",earthquake,10,6.5,0.082,47,reviewed,us,us
2018-04-14T04:31:19.640Z,36.6566,-99.0289,3.48,2.6,mb_lg,,193,0.261,0.24,us,us2000e03b,2018-04-14T05:43:48.275Z,"28km NNE of Mooreland, Oklahoma",earthquake,1.8,3.1,0.078,43,reviewed,us,us
2018-04-14T04:04:41.380Z,-31.7531,-71.5907,41.87,4.7,mwr,,157,0.744,0.85,us,us2000e033,2018-04-14T04:19:15.711Z,"42km WSW of Illapel, Chile",earthquake,4.7,5.7,0.037,71,reviewed,us,us
2018-04-14T04:02:28.722Z,39.6377,-115.7501,4.3,1.5,ml,6,104.79,0.929,0.1941,nn,nn00630404,2018-04-15T02:05:15.885Z,"22km NE of Eureka, Nevada",earthquake,,15,0,1,reviewed,nn,nn
2018-04-14T04:00:47.279Z,63.4537,-147.4349,71.7,1.4,ml,,,,0.51,ak,ak19234363,2018-04-19T17:16:16.037Z,"76km E of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-04-14T03:53:42.647Z,36.3608,-116.882,0,0.2,ml,7,212.74,0.245,0.1678,nn,nn00630391,2018-04-15T02:05:03.774Z,"61km S of Beatty, Nevada",earthquake,,0,1.1,5,reviewed,nn,nn
2018-04-14T03:47:54.690Z,33.478,-116.9356667,13.41,0.72,ml,19,70,0.1197,0.15,ci,ci38148616,2018-04-14T11:35:41.060Z,"8km WNW of Aguanga, CA",earthquake,0.29,1.11,0.165,17,reviewed,ci,ci
2018-04-14T03:44:21.408Z,54.2908,-160.761,26.7,2.5,ml,,,,0.43,ak,ak19234361,2018-04-19T17:16:15.492Z,"95km SW of Chernabura Island, Alaska",earthquake,,20.2,,,reviewed,ak,ak
2018-04-14T03:39:44.700Z,38.8223343,-122.7639999,1.99,0.49,md,6,122,0.009346,0.02,nc,nc72999131,2018-04-14T04:02:02.827Z,"4km W of Cobb, CA",earthquake,0.64,1.09,0.09,2,automatic,nc,nc
2018-04-14T03:37:46.820Z,38.814167,-122.8233337,2.04,0.56,md,8,99,0.006989,0.04,nc,nc72999126,2018-04-14T05:45:03.747Z,"7km NW of The Geysers, CA",earthquake,0.42,1.22,,1,automatic,nc,nc
2018-04-14T03:29:43.890Z,54.3231,-160.8907,25.84,4.9,mb,,146,0.912,1,us,us2000e02w,2018-04-19T17:16:14.587Z,"100km WSW of Chernabura Island, Alaska",earthquake,7.6,4.8,0.046,145,reviewed,us,us
2018-04-14T03:29:20.340Z,-3.7353,137.5253,52.11,4.7,mb,,124,5.329,0.99,us,us2000e02x,2018-04-14T03:52:55.040Z,"132km E of Enarotali, Indonesia",earthquake,11.2,8.1,0.11,25,reviewed,us,us
2018-04-14T03:27:44.047Z,38.2052,-118.5715,3.7,0.3,ml,5,310.21,0.07,0.0385,nn,nn00630390,2018-04-15T02:05:02.169Z,"35km S of Hawthorne, Nevada",earthquake,,4.3,0,1,reviewed,nn,nn
2018-04-14T03:06:11.003Z,57.978,-155.0778,85.4,1.8,ml,,,,0.44,ak,ak19244150,2018-04-19T17:16:14.016Z,"81km NW of Larsen Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-04-14T02:53:17.766Z,37.1122,-116.7412,0,-0.2,ml,8,145.43,0.036,0.1636,nn,nn00630389,2018-04-15T02:05:00.728Z,"22km N of Beatty, Nevada",earthquake,,0,0.39,6,reviewed,nn,nn
2018-04-14T02:51:48.614Z,39.4149,-119.9309,6.8,1,ml,16,57.76,0.119,0.119,nn,nn00630350,2018-04-15T02:04:37.264Z,"10km S of Mogul, Nevada",earthquake,,2.2,0.4,5,reviewed,nn,nn
2018-04-14T02:47:32.190Z,40.4091667,-121.5613333,2.74,0.42,md,4,186,0.09326,0.1,nc,nc73000966,2018-04-18T18:54:02.452Z,"6km N of Mineral, CA",earthquake,0.72,9.76,0.172,4,reviewed,nc,nc
2018-04-14T02:46:34.680Z,38.031,-97.9731,1.65,3.2,mb_lg,,74,0.7,0.39,us,us2000e02p,2018-04-19T19:10:30.808Z,"2km W of South Hutchinson, Kansas",earthquake,2.8,7.8,0.044,134,reviewed,us,us
2018-04-14T02:39:40.930Z,62.3944,-149.2516,51.4,3.5,ml,,,,0.72,ak,ak19234253,2018-04-19T17:16:12.758Z,"39km NE of Y, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-04-14T02:12:46.204Z,60.0952,-153.2442,146.9,1.6,ml,,,,0.61,ak,ak19244148,2018-04-19T17:16:12.251Z,"51km SSW of Redoubt Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-04-14T02:08:00.490Z,53.3827,-166.2645,26.3,2.1,ml,,,,0.44,ak,ak19234249,2018-04-19T17:16:11.718Z,"57km SSE of Unalaska, Alaska",earthquake,,9,,,reviewed,ak,ak
2018-04-14T02:06:46.732Z,66.2494,-157.3934,5.1,0.9,ml,,,,0.42,ak,ak19234248,2018-04-19T17:16:11.151Z,"76km SSW of Kobuk, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-04-14T02:04:15.284Z,38.5082,-118.5239,12.1,0,ml,4,183.93,0.12,0.0241,nn,nn00630388,2018-04-15T02:04:57.994Z,"8km ESE of Hawthorne, Nevada",earthquake,,6.9,0,1,reviewed,nn,nn
2018-04-14T02:00:04.386Z,59.2032,-153.257,85.6,1.5,ml,,,,0.39,ak,ak19244145,2018-04-19T17:16:10.577Z,"102km SW of Anchor Point, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-04-14T01:46:35.810Z,34.0145,-117.2285,8.56,1.07,ml,63,59,0.0814,0.2,ci,ci38148608,2018-04-16T14:49:02.538Z,"5km SE of Loma Linda, CA",earthquake,0.18,0.51,0.146,34,reviewed,ci,ci
2018-04-14T01:45:18.190Z,38.8149986,-122.8201675,2.74,1.4,md,26,66,0.009329,0.04,nc,nc72999116,2018-04-14T04:37:02.390Z,"7km NW of The Geysers, CA",earthquake,0.22,0.43,0.09,6,automatic,nc,nc
2018-04-14T01:38:26.941Z,38.3949,-118.9228,2.8,1.2,ml,6,171.81,0.358,0.0798,nn,nn00630424,2018-04-15T02:05:30.335Z,"29km WSW of Hawthorne, Nevada",earthquake,,24.3,0.42,3,reviewed,nn,nn
2018-04-14T01:36:37.160Z,17.9706,-68.1836,72,2.93,md,7,203,1.0745,0.24,pr,pr2018104002,2018-04-15T06:47:08.040Z,"55km SE of Boca de Yuma, Dominican Republic",earthquake,2.09,2.14,0.2,5,reviewed,pr,pr
2018-04-14T01:36:09.947Z,38.3949,-118.9147,7.9,1.5,ml,16,75.78,0.133,0.1871,nn,nn00630346,2018-04-15T02:04:30.844Z,"29km WSW of Hawthorne, Nevada",earthquake,,3.4,0.17,4,reviewed,nn,nn
2018-04-14T01:34:12.359Z,38.3849,-118.8934,8.3,1.2,ml,10,172.25,0.124,0.1239,nn,nn00630387,2018-04-15T02:04:56.173Z,"28km WSW of Hawthorne, Nevada",earthquake,,7.3,0.33,5,reviewed,nn,nn
2018-04-14T01:33:35.020Z,41.8518333,-112.3678333,2.05,1.2,md,12,89,0.08388,0.12,uu,uu60278252,2018-04-16T17:53:52.360Z,"21km NW of Garland, Utah",earthquake,0.4,3.42,0.058,7,reviewed,uu,uu
2018-04-14T01:28:30.430Z,38.8079987,-122.8280029,1.22,0.34,md,10,112,0.001263,0.03,nc,nc72999106,2018-04-14T03:44:02.725Z,"7km WNW of The Geysers, CA",earthquake,0.29,0.85,,1,automatic,nc,nc
2018-04-14T01:22:25.790Z,37.592,-118.8288333,0.95,0.36,md,9,182,0.001982,0.1,nc,nc72999101,2018-04-16T17:12:02.995Z,"14km WNW of Toms Place, CA",earthquake,1.29,1.22,0.297,8,reviewed,nc,nc
2018-04-14T01:21:11.690Z,65.9044,-150.3849,13.6,1.3,ml,,,,0.35,ak,ak19234245,2018-04-19T17:16:10.057Z,"101km N of Manley Hot Springs, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-04-14T01:21:10.680Z,32.9631667,-115.9948333,10.43,1.52,ml,40,35,0.07913,0.22,ci,ci38148600,2018-04-16T16:09:38.900Z,"24km SSE of Ocotillo Wells, CA",earthquake,0.22,0.64,0.12,48,reviewed,ci,ci
2018-04-14T01:20:52.120Z,18.7201,-66.7021,9,2.84,md,11,246,0.2981,0.31,pr,pr2018104001,2018-04-14T04:31:33.594Z,"27km N of Arecibo, Puerto Rico",earthquake,1.01,1.15,0.14,9,reviewed,pr,pr
2018-04-14T01:19:28.628Z,36.6647,-116.3606,5.3,0.8,ml,20,72.96,0.135,0.138,nn,nn00630344,2018-04-15T02:04:26.030Z,"44km SE of Beatty, Nevada",earthquake,,3.3,0.3,12,reviewed,nn,nn
2018-04-14T01:15:08.520Z,33.3771667,-116.3928333,11.45,0.9,ml,32,108,0.05471,0.15,ci,ci38148592,2018-04-20T00:27:30.180Z,"14km N of Borrego Springs, CA",earthquake,0.26,0.56,0.09,19,reviewed,ci,ci
2018-04-14T01:12:54.728Z,59.9468,-139.3233,0,1.4,ml,,,,0.39,ak,ak19234242,2018-04-19T17:16:09.522Z,"50km NNE of Yakutat, Alaska",ice quake,,0,,,reviewed,ak,ak
